0.944535	0	0	0	0.0522023	0	0.00163132	0.00163132	0	0.050571	0.00326264	0	0	0	0	0	0	copy_number_loss
0.987294	0	0	0	0.00381194	0	0.00127065	0.00381194	0	0.0025413	0.00889454	0.00635324	0	0	0	0	0.00508259	copy_number_loss
0.97505	0	0	0	0.00299401	0	0.000998004	0.00299401	0	0.00199601	0.0219561	0.00998004	0	0	0	0	0.00199601	copy_number_loss
0.866469	0	0	0	0.0489614	0	0.0267062	0.0489614	0	0.0222552	0.0845697	0.0192878	0	0	0	0	0.00148368	copy_number_loss
0.987163	0	0	0	0.00513479	0	0.0012837	0.00513479	0	0.00385109	0.00770218	0.00641849	0	0	0	0	0.0012837	indel
0.97553	0	0	0	0.00815661	0	0.00163132	0.00489396	0.00489396	0.00489396	0.0163132	0.00978793	0	0	0	0.00489396	0	copy_number_loss
0.874826	0	0	0	0.114047	0	0.0486787	0.114047	0	0.0653686	0.0111266	0.0111266	0.00139082	0	0	0.00278164	0.00278164	indel
0.896321	0	0	0	0.0936455	0.00267559	0.0494983	0.0936455	0	0.0441472	0.0100334	0.0100334	0	0	0	0.00468227	0.00133779	indel
0.980188	0	0	0	0.00729927	0	0.00312826	0.00729927	0	0.00417101	0.012513	0.00729927	0	0	0	0	0.00208551	copy_number_loss
0.966143	0	0	0	0.0181378	0.00604595	0.00362757	0.0120919	0.0133011	0.00846433	0.0157195	0.0120919	0	0	0	0.00241838	0	mobile_element_insertion
0.964706	0	0	0	0.0235294	0	0.0128342	0.0235294	0	0.0106952	0.0117647	0.00962567	0	0.0117647	0	0.00213904	0	indel
0.979287	0	0	0	0	0	0	0	0	0	0.0207135	0.018412	0.00115075	0	0	0	0.00115075	copy_number_loss
0.697647	0	0	0	0.195294	0.0870588	0.0976471	0.154118	0.127059	0.0847059	0.107059	0.0682353	0.0117647	0	0	0	0	mobile_element_insertion
0.577362	0	0	0	0.221184	0.026999	0.0488058	0.127726	0.147456	0.115265	0.192108	0.0249221	0.00519211	0	0	0	0.00103842	mobile_element_insertion
0.725979	0	0	0	0.156584	0.0391459	0.00474496	0.0498221	0.0960854	0.0877817	0.117438	0.0616845	0.00474496	0	0	0	0	mobile_element_insertion
0.9875	0	0	0	0.00375	0.00125	0	0.00375	0.00125	0.00375	0.00875	0.0025	0	0	0	0	0	copy_number_loss
0.980843	0	0	0	0.0153257	0.00383142	0.0114943	0.0153257	0.00957854	0.00383142	0.00383142	0.00383142	0	0	0	0	0.00191571	mobile_element_insertion
0.750774	0	0	0	0.235294	0.00928793	0.150155	0.235294	0	0.0835913	0.0139319	0.0139319	0	0	0	0.00309598	0.00464396	indel
0.920354	0	0	0	0.0309735	0	0.0143805	0.0309735	0.0298673	0.0165929	0.0486726	0.0132743	0	0	0	0	0.00331858	indel
0.904393	0	0	0	0.0516796	0	0.0310078	0.0516796	0	0.0206718	0.0439276	0.00775194	0	0	0	0	0	copy_number_loss
0.824847	0	0	0	0.117108	0.0356415	0.0112016	0.0509165	0.0651731	0.0794297	0.0580448	0.0386965	0.00203666	0	0	0	0	mobile_element_insertion
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00591716	mobile_element_insertion
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	mobile_element_insertion
0.716194	0	0	0	0.153589	0.00166945	0.0767947	0.153589	0.00166945	0.0767947	0.130217	0.00834725	0	0	0	0.0066778	0.0033389	copy_number_loss
0.956464	0	0	0	0.0237467	0.0105541	0.00791557	0.0211082	0.0184697	0.0131926	0.0197889	0.0145119	0	0	0	0	0	mobile_element_insertion
0.897098	0	0	0	0.0567282	0	0.0263852	0.0567282	0	0.030343	0.0461741	0.00791557	0	0	0	0	0.00131926	copy_number_loss
0.635135	0	0	0	0.00675676	0	0	0	0	0	0.358108	0.189189	0.0202703	0	0	0.0608108	0	mobile_element_insertion
0.929504	0	0	0	0.0169713	0.00261097	0.0143603	0.0169713	0	0.00261097	0.0535248	0.0117493	0	0	0	0	0	copy_number_loss
0.919271	0	0	0	0.0390625	0.00130208	0.0182292	0.0390625	0.00520833	0.0208333	0.0416667	0.015625	0	0	0	0	0	insertion
0.986726	0	0	0	0.00663717	0	0.00221239	0.00663717	0	0.00442478	0.00663717	0.00442478	0	0	0	0	0.00110619	indel
0.964413	0	0	0	0	0	0	0	0	0	0.0355872	0.0177936	0.00177936	0	0	0.00355872	0.0231317	indel
0.959957	0	0	0	0.0205628	0.004329	0.0021645	0.00865801	0.00974026	0.00974026	0.0194805	0.0119048	0	0	0	0	0.0021645	mobile_element_insertion
0.993421	0	0	0	0.00657895	0.00493421	0	0.00164474	0.00657895	0.00164474	0	0	0	0	0	0	0	mobile_element_insertion
0.919753	0	0	0	0.0709877	0	0.037037	0.0709877	0	0.0339506	0.00925926	0.00771605	0	0	0	0	0.00308642	indel
0.795666	0	0	0	0.126935	0.00619195	0.0572755	0.126935	0	0.0696594	0.0773994	0.0108359	0	0	0	0	0.00154799	copy_number_loss
0.946085	0	0	0	0.046534	0.0202182	0.00353017	0.0131579	0.0394737	0.0105905	0.00738126	0.00609756	0.00641849	0	0	0.000641849	0.00288832	mobile_element_insertion
0.81856	0	0	0	0.099723	0.00277008	0.0470914	0.099723	0	0.0526316	0.0817175	0.00554017	0	0	0	0	0.00138504	copy_number_loss
0.905208	0	0	0	0.0614583	0.0135417	0.0291667	0.04375	0.0302083	0.0229167	0.0333333	0.0177083	0.00104167	0	0	0	0.00416667	mobile_element_insertion
0.84633	0	0	0	0.0768349	0.0229358	0.0229358	0.0584862	0.0412844	0.0355505	0.0768349	0.0481651	0.00458716	0	0	0	0	mobile_element_insertion
0.92669	0	0	0	0.0366552	0.0126002	0.0126002	0.0183276	0.0252005	0.0126002	0.0366552	0.0194731	0.00343643	0	0	0	0.00114548	mobile_element_insertion
0.888035	0	0	0	0.0658617	0.0120746	0.00109769	0.0230516	0.0362239	0.0318332	0.0461032	0.0186608	0.00548847	0	0	0	0	mobile_element_insertion
0.827676	0	0	0	0.139687	0.00652742	0.0248042	0.12141	0.0143603	0.103133	0.0326371	0.00913838	0.00391645	0	0	0.0130548	0.00130548	mobile_element_insertion
0.591727	0	0	0	0.228417	0.00719424	0.143885	0.228417	0	0.0845324	0.179856	0.0107914	0	0	0	0.00179856	0.00179856	copy_number_loss
0.914358	0	0	0	0.0717884	0	0.034005	0.0717884	0	0.0377834	0.0138539	0.0125945	0	0	0	0	0.00377834	indel
0.890482	0	0	0	0.0743155	0.00521512	0.0247718	0.0743155	0	0.0495437	0.0352021	0.00912647	0	0	0	0	0.00130378	copy_number_loss
0.662597	0	0	0	0.213097	0.0654828	0.0643729	0.147614	0.144284	0.0854606	0.124306	0.082131	0.00665927	0	0	0	0.00554939	mobile_element_insertion
0.95569	0	0	0	0.0342397	0.0020141	0.0191339	0.0342397	0	0.0151057	0.0100705	0.00906344	0.0100705	0	0	0.00503525	0.0020141	indel
0.902937	0	0	0	0.045977	0	0.0280971	0.045977	0	0.0178799	0.0510856	0.0127714	0	0	0	0	0.00127714	copy_number_loss
0.886463	0	0	0	0.0665939	0.0141921	0.0131004	0.0251092	0.0218341	0.0436681	0.0469432	0.0207424	0.00436681	0	0	0	0.00327511	mobile_element_insertion
0.971489	0	0	0	0.00211193	0.00211193	0	0.00211193	0.00211193	0.00211193	0.0263992	0.0126716	0	0	0	0	0.00211193	copy_number_loss
0.274368	0	0	0	0.323105	0.0108303	0.173285	0.323105	0.00180505	0.149819	0.402527	0.0126354	0	0	0	0.00361011	0.00180505	copy_number_loss
0.979127	0	0	0	0.00379507	0	0	0.00379507	0	0.00379507	0.0170778	0.00948767	0	0	0	0	0.0028463	copy_number_loss
0.984091	0	0	0	0.00113636	0	0	0.00113636	0	0.00113636	0.0147727	0.00681818	0	0	0	0	0.00681818	copy_number_loss
0.746318	0	0	0	0.158756	0	0.0605565	0.158756	0	0.0981997	0.0949264	0.00654664	0	0	0	0	0.0851064	copy_number_loss
0.580131	0	0	0	0.204311	0.0459231	0.0759138	0.155576	0.0852858	0.0899719	0.215558	0.0955951	0.00843486	0	0	0	0	mobile_element_insertion
0.977992	0	0	0	0.00550206	0.00137552	0.00275103	0.00412655	0.00137552	0.00275103	0.0165062	0.00412655	0	0	0	0	0.00275103	copy_number_loss
0.930372	0	0	0	0.0432173	0	0.0144058	0.0408163	0	0.027611	0.0264106	0.00120048	0	0	0	0	0.00360144	copy_number_loss
0.980241	0	0	0	0.00439078	0	0.00329308	0.00439078	0	0.00109769	0.0153677	0.00768386	0	0	0	0	0.00109769	copy_number_loss
0.904366	0	0	0	0.0519751	0.0218295	0.016632	0.016632	0.035343	0.02079	0.043659	0.031185	0.0031185	0	0	0	0.0010395	mobile_element_insertion
0.995546	0	0	0	0	0	0	0	0	0	0.00445434	0.00445434	0	0	0	0	0.00222717	copy_number_gain
0.675229	0	0	0	0.19633	0.00366972	0.0862385	0.19633	0	0.108257	0.12844	0.0110092	0	0	0	0	0	copy_number_loss
0.912669	0	0	0	0.0492005	0	0.0270603	0.0492005	0	0.0221402	0.0381304	0.00861009	0	0	0	0	0.00369004	copy_number_loss
0.975197	0	0	0	0.00676437	0.00338219	0.00225479	0.00338219	0.00338219	0.00338219	0.0180383	0.0146561	0	0	0	0	0.0011274	mobile_element_insertion
0.880325	0	0	0	0.104124	0.00135227	0.0527383	0.103448	0	0.0507099	0.015551	0.015551	0	0	0	0.0040568	0	indel
0.916335	0	0	0	0.0338645	0.00498008	0.000996016	0.00298805	0.0149402	0.00298805	0.0498008	0.0278884	0.00199203	0	0	0	0.000996016	mobile_element_insertion
0.626204	0	0	0	0.238921	0.00192678	0.125241	0.238921	0.00385356	0.111753	0.134875	0.00770713	0	0	0	0	0.00192678	copy_number_loss
0.877531	0	0	0	0.11379	0	0.0646095	0.11379	0	0.0491803	0.00867888	0.00867888	0	0	0	0	0	indel
0.819732	0	0	0	0.112058	0.043849	0.0377588	0.0694275	0.0791717	0.0316687	0.0682095	0.0401949	0.00487211	0	0	0	0.00487211	mobile_element_insertion
0.986231	0	0	0	0.00516351	0.00172117	0	0	0.00172117	0.00172117	0.00860585	0.00688468	0	0	0	0	0.00172117	mobile_element_insertion
0.976489	0	0	0	0.0141066	0	0.0031348	0.0141066	0	0.0109718	0.00940439	0.00626959	0	0	0	0	0	indel
0.944039	0	0	0	0.0170316	0.0145985	0	0.00243309	0.0170316	0.00243309	0.0389294	0.00486618	0.00486618	0	0	0	0.00486618	copy_number_loss
0.629353	0	0	0	0.355721	0.00995025	0.20398	0.355721	0	0.151741	0.0149254	0.0124378	0	0	0	0	0.00248756	indel
0.985401	0	0	0	0	0	0	0	0	0	0.0145985	0.012513	0.00104275	0	0	0	0.00104275	indel
0.914318	0	0	0	0.0507328	0.00450958	0.0315671	0.0507328	0.0011274	0.0191657	0.0349493	0.0135287	0	0	0	0	0.00225479	copy_number_loss
0.963907	0	0	0	0.0116773	0.00636943	0	0	0.00636943	0.00424628	0.0244161	0.0201699	0.00212314	0	0	0.00212314	0.00318471	mobile_element_insertion
0.960613	0	0	0	0.02407	0.00984683	0.00109409	0.00328228	0.0164114	0.012035	0.0153173	0.00984683	0	0	0	0	0.00109409	mobile_element_insertion
0.914718	0	0	0	0.0687758	0	0.0178817	0.0687758	0	0.0508941	0.0165062	0.0137552	0	0	0	0	0.00137552	indel
0.985014	0	0	0	0.00817439	0	0.0013624	0.00817439	0	0.00681199	0.00681199	0.00408719	0	0	0	0	0	indel
0.949617	0	0	0	0.0186199	0.00438116	0.00657174	0.0120482	0.0131435	0.00547645	0.0317634	0.0186199	0.00109529	0	0	0	0.00219058	mobile_element_insertion
0.878824	0	0	0	0.0694118	0.00235294	0.0352941	0.0694118	0	0.0341176	0.0517647	0.00470588	0	0	0	0.00235294	0	copy_number_loss
0.843546	0	0	0	0.0977836	0.0182529	0	0.00521512	0.0456323	0.0482399	0.0586701	0.0365059	0.0065189	0	0	0	0	mobile_element_insertion
0.893368	0	0	0	0.0871261	0	0.0429129	0.0871261	0	0.0442133	0.0195059	0.0182055	0	0	0	0	0.00130039	indel
0.85493	0	0	0	0.0704225	0	0.0338028	0.0704225	0	0.0366197	0.0746479	0.0028169	0	0	0	0	0.00140845	copy_number_loss
0.725086	0	0	0	0	0	0	0	0	0	0.274914	0.0137457	0	0	0	0	0	copy_number_loss
0.782609	0	0	0	0.107023	0.0289855	0.0245262	0.0668896	0.0680045	0.0457079	0.110368	0.0468227	0.0312152	0	0	0.00222965	0.00222965	mobile_element_insertion
0.976491	0	0	0	0	0	0	0	0	0	0.0235092	0.0212156	0	0	0	0.00802752	0.00172018	indel
0.778523	0	0	0	0.15604	0.00503356	0.0469799	0.0788591	0	0.0788591	0.0654362	0.0151007	0	0	0	0	0.0033557	copy_number_loss
0.985475	0	0	0	0.00223464	0	0.00111732	0.00111732	0	0	0.0122905	0.0111732	0.00111732	0	0	0	0.00111732	copy_number_loss
0.767908	0	0	0	0.116046	0.0386819	0.030086	0.0501433	0.0644699	0.0659026	0.116046	0.0673352	0.00429799	0	0	0	0.00143266	mobile_element_insertion
0.992053	0	0	0	0	0	0	0	0	0	0.00794702	0.00662252	0.00662252	0	0	0	0	mobile_element_insertion
0.979167	0	0	0	0.00868056	0	0	0	0.00520833	0.00520833	0.0121528	0.00694444	0	0	0	0	0.00173611	mobile_element_insertion
0.981333	0	0	0	0.00266667	0	0	0.00266667	0	0.00266667	0.016	0.0133333	0	0	0	0	0	indel
0.963312	0	0	0	0.0104822	0.00314465	0.00104822	0.00524109	0.00524109	0.00628931	0.0262055	0.0209644	0.00104822	0	0	0	0.00104822	mobile_element_insertion
0.847015	0	0	0	0.0895522	0.00248756	0.0497512	0.0895522	0	0.039801	0.0634328	0.00746269	0	0	0	0.00248756	0.00124378	copy_number_loss
0.987429	0	0	0	0	0	0	0	0	0	0.0125707	0.0113136	0	0	0	0.0238843	0	indel
0.605	0	0	0	0.241667	0	0.126667	0.241667	0	0.115	0.153333	0.01	0	0	0	0	0	copy_number_loss
0.863952	0	0	0	0.020854	0.00397219	0.00695134	0.0109235	0.00595829	0.00695134	0.115194	0.0893744	0.0139027	0	0	0.0655412	0.000993049	copy_number_loss
0.829337	0	0	0	0.0888575	0.00564175	0.0437236	0.0888575	0	0.045134	0.0818054	0.0126939	0	0	0	0	0.00282087	copy_number_loss
0.933025	0	0	0	0.0496536	0	0.0184758	0.0496536	0	0.0311778	0.017321	0.0150115	0.00115473	0	0	0	0.0034642	indel
0.986124	0	0	0	0	0	0	0	0	0	0.013876	0.0111008	0	0	0	0	0.00185014	indel
0.546237	0	0	0	0.28172	0.0946237	0.0602151	0.153763	0.17957	0.107527	0.172043	0.083871	0.00430108	0	0	0	0.00107527	mobile_element_insertion
0.52834	0	0	0	0.334008	0.0445344	0.240891	0.334008	0.062753	0.0931174	0.137652	0.0404858	0.00607287	0	0	0	0	mobile_element_insertion
0.911017	0	0	0	0.0310734	0	0.0112994	0.0310734	0	0.019774	0.0579096	0.00706215	0	0	0	0	0.00282486	copy_number_loss
0.630553	0	0	0	0.223185	0.0671723	0.0314193	0.0899242	0.147346	0.104009	0.146262	0.0660888	0.00325027	0	0	0	0	mobile_element_insertion
0.979721	0	0	0	0	0	0	0	0	0	0.0202788	0.017744	0.00126743	0	0	0.00253485	0	mobile_element_insertion
0.979482	0	0	0	0.0172786	0	0.00647948	0.0172786	0	0.0107991	0.00323974	0.00215983	0	0	0	0	0.00323974	indel
0.974504	0	0	0	0.00708215	0	0.00424929	0.00708215	0	0.00283286	0.0184136	0.00849858	0.00141643	0	0	0	0	copy_number_loss
0.881259	0	0	0	0.055794	0	0.0357654	0.055794	0	0.018598	0.0629471	0.0143062	0	0	0	0	0.00286123	copy_number_loss
0.820896	0	0	0	0.127363	0.0487562	0.0666667	0.109453	0.0885572	0.0557214	0.0517413	0.0338308	0.00199005	0	0	0	0.000995025	mobile_element_insertion
0.431461	0	0	0	0.566292	0	0.269663	0.566292	0	0.294382	0.00224719	0.00224719	0.00224719	0	0	0	0	indel
0.903037	0	0	0	0.0502336	0	0.0186916	0.0502336	0	0.0315421	0.046729	0.00817757	0	0	0	0	0.00116822	copy_number_loss
0.883281	0	0	0	0.06204	0.0294427	0.00736067	0.0147213	0.0410095	0.0231335	0.0546793	0.0378549	0.00210305	0	0	0	0.00105152	mobile_element_insertion
0.932515	0	0	0	0.0552147	0	0.0257669	0.0539877	0.00122699	0.0269939	0.0122699	0.0110429	0	0	0	0.00122699	0.00122699	indel
0.978022	0	0	0	0.0123626	0	0.00824176	0.0123626	0	0.00412088	0.00961538	0.00961538	0	0	0	0	0.00137363	indel
0.981503	0	0	0	0.00462428	0.00115607	0.00231214	0.00462428	0.00115607	0.00231214	0.0138728	0.00924855	0	0	0	0	0.00115607	copy_number_loss
0.784411	0	0	0	0.212272	0.00331675	0.0862355	0.212272	0	0.124378	0.00331675	0	0	0	0	0	0.00497512	indel
0.971207	0	0	0	0.0143965	0.00221484	0.00110742	0.00332226	0.00664452	0.0055371	0.0143965	0.00775194	0	0	0	0	0.00221484	mobile_element_insertion
0.854111	0	0	0	0.0702918	0	0.0318302	0.0702918	0	0.0384615	0.0755968	0.00530504	0	0	0	0	0	copy_number_loss
0.443595	0	0	0	0.34608	0	0.162524	0.34608	0	0.183556	0.210325	0.0172084	0	0	0	0	0	copy_number_loss
0.961498	0	0	0	0.0135276	0.00416233	0.00728408	0.0114464	0.00936524	0.00520291	0.024974	0.0208117	0	0	0	0	0	mobile_element_insertion
0.958667	0	0	0	0.0213333	0	0.00666667	0.0213333	0	0.0133333	0.02	0.0186667	0	0	0	0	0	indel
0.807778	0	0	0	0.118889	0.0544444	0.00111111	0.0133333	0.0866667	0.0355556	0.0733333	0.04	0.00333333	0	0	0	0.00111111	mobile_element_insertion
0.829211	0	0	0	0.159011	0.00471143	0.0942285	0.159011	0.0117786	0.0636042	0.0117786	0.0106007	0	0	0.0259128	0.00235571	0.00235571	indel
0.983447	0	0	0	0.00584226	0.00097371	0	0	0.00292113	0.00486855	0.0107108	0.00876339	0	0	0	0	0	mobile_element_insertion
0.980813	0	0	0	0.00790068	0.003386	0.00112867	0.00112867	0.00451467	0.00451467	0.0112867	0.010158	0	0	0	0	0.00225734	mobile_element_insertion
0.917026	0	0	0	0.0409483	0.00215517	0.0258621	0.0409483	0	0.0150862	0.0420259	0.0150862	0	0	0	0	0.00215517	copy_number_loss
0.97266	0	0	0	0.00946372	0.00525762	0.00315457	0.00315457	0.00525762	0.0042061	0.0178759	0.0136698	0	0	0	0	0	mobile_element_insertion
0.93265	0	0	0	0.0380673	0	0.0234261	0.0380673	0	0.0146413	0.0292826	0.00878477	0	0	0	0	0.00439239	copy_number_loss
0.511983	0	0	0	0.291939	0.114379	0.0217865	0.0479303	0.200436	0.0849673	0.196078	0.1122	0.0108932	0	0	0	0	mobile_element_insertion
0.975746	0	0	0	0.0130597	0	0.00746269	0.0130597	0	0.00559701	0.011194	0.011194	0	0	0.0951493	0.00373134	0.00932836	copy_number_loss
0.743676	0	0	0	0.123103	0.00337268	0.0876897	0.123103	0	0.0354132	0.133221	0.00674536	0	0	0	0	0.00337268	copy_number_loss
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	copy_number_loss
0.842801	0	0	0	0.0607662	0	0.0317041	0.0607662	0.001321	0.0264201	0.0964333	0.0211361	0.001321	0	0	0	0.001321	copy_number_loss
0.839431	0	0	0	0	0	0	0	0	0	0.160569	0.0995935	0.00203252	0	0	0	0.00203252	mobile_element_insertion
0.872385	0	0	0	0.0543933	0.0125523	0.0271967	0.0355649	0.0439331	0.0271967	0.0732218	0.0292887	0	0	0	0	0.0041841	mobile_element_insertion
0.972718	0	0	0	0.00839454	0.00104932	0.00104932	0.00314795	0.00524659	0.00419727	0.0188877	0.0167891	0	0	0	0	0	mobile_element_insertion
0.506562	0	0	0	0.330709	0.10105	0.135171	0.215223	0.225722	0.152231	0.161417	0.0839895	0.023622	0	0	0	0	mobile_element_insertion
0.980165	0	0	0	0.000468988	0.0002207	7.88215e-06	2.36464e-05	0.000169466	0.000161584	0.0193664	0.0169742	0.000114291	0	0	0.000433518	0.00234494	insertion
0.936143	0	0	0	0.0574713	0	0.0242656	0.0574713	0	0.0332056	0.0063857	0.00510856	0	0	0	0	0.00255428	indel
0.955743	0	0	0	0.0179136	0.00105374	0.00210748	0.00948367	0.00421496	0.0105374	0.0252898	0.0168599	0.00105374	0	0	0	0	mobile_element_insertion
0.888726	0	0	0	0.105417	0	0.0629575	0.105417	0	0.0409956	0.00585652	0.00292826	0	0	0	0	0	indel
0.810811	0	0	0	0.0810811	0	0.034749	0.0810811	0	0.046332	0.108108	0.00772201	0	0	0	0	0.003861	copy_number_loss
0.975583	0	0	0	0.0122087	0.00221976	0.00665927	0.0122087	0	0.00554939	0.0122087	0.00443951	0.00110988	0	0	0	0	copy_number_loss
0.641791	0	0	0	0.2124	0.0597015	0.00344432	0.0195178	0.114811	0.110218	0.145809	0.0597015	0.00688863	0	0	0.00459242	0.00229621	mobile_element_insertion
0.972251	0	0	0	0.0143885	0.004111	0.00102775	0.00513875	0.00822199	0.0061665	0.0133607	0.00924974	0	0	0	0	0	mobile_element_insertion
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	mobile_element_insertion
0.975028	0	0	0	0.0170261	0.00340522	0.0102157	0.0124858	0.0102157	0.00227015	0.00794552	0.0045403	0.00113507	0	0	0	0.00227015	mobile_element_insertion
0.705653	0	0	0	0.112086	0.000974659	0.0497076	0.112086	0	0.0623782	0.182261	0.00877193	0	0	0	0	0.0282651	indel
0.873449	0	0	0	0.0707196	0.0248139	0.00372208	0.0260546	0.0434243	0.044665	0.0558313	0.0322581	0.00124069	0	0	0	0.00248139	mobile_element_insertion
0.972652	0	0	0	0.00832342	0.00356718	0.00237812	0.00832342	0.00475624	0.0059453	0.019025	0.0154578	0	0	0	0	0	mobile_element_insertion
0.951765	0	0	0	0.00823529	0	0.00352941	0.00823529	0	0.00470588	0.04	0.0211765	0.00117647	0	0	0	0	copy_number_variation
0.912258	0	0	0	0.0503226	0.00129032	0.0309677	0.0503226	0.00129032	0.0193548	0.0374194	0.00774194	0.00129032	0	0	0	0.00129032	copy_number_loss
0.772358	0	0	0	0.211382	0.0162602	0.104065	0.211382	0.0325203	0.105691	0.0162602	0.0113821	0.00162602	0	0	0	0.00487805	indel
0.759289	0	0	0	0.122779	0.00323102	0.0597738	0.122779	0	0.0630048	0.117932	0.00807754	0	0	0	0	0	copy_number_loss
0.851691	0	0	0	0.129228	0	0.0667823	0.129228	0	0.0624458	0.0190807	0.0182134	0	0	0	0	0.00433651	indel
0.770195	0	0	0	0.119777	0	0.0584958	0.119777	0	0.0612813	0.110028	0.0097493	0	0	0	0	0.00417827	copy_number_loss
0.604131	0	0	0	0.280551	0.275387	0	0	0	0.134251	0.115318	0.115318	0	0	0	0.00860585	0.00172117	copy_number_loss
0.878234	0	0	0	0.0319635	0	0.0167428	0.0319635	0	0.0152207	0.0898021	0.0106545	0.0898021	0	0	0	0	copy_number_loss
0.966632	0	0	0	0.012513	0.00312826	0.00208551	0.00417101	0.00938478	0.00417101	0.0208551	0.0156413	0	0	0	0	0.00521376	mobile_element_insertion
0.844122	0	0	0	0.0871863	0.00396301	0	0	0	0.0396301	0.0686922	0.011889	0	0	0	0	0.00528402	copy_number_loss
0.834426	0	0	0	0.15082	0	0.0770492	0.14918	0	0.0721311	0.0147541	0.00983607	0	0	0	0.00327869	0.00163934	indel
0.860113	0	0	0	0.132325	0.00378072	0.0642722	0.132325	0	0.0680529	0.00756144	0.00567108	0	0	0	0	0.0151229	indel
0.848761	0	0	0	0.095176	0.0143416	0	0	0.0273794	0.065189	0.0560626	0.0286832	0	0	0	0	0.00130378	insertion
0.980033	0	0	0	0.00332779	0	0.00332779	0.00332779	0	0	0.0166389	0.0133111	0	0	0	0	0	indel
0.862587	0	0	0	0.123557	0.00577367	0.0184758	0.0230947	0.00115473	0.0450346	0.0127021	0.0103926	0.00115473	0	0	0.00230947	0.00115473	indel
0.920635	0	0	0	0.0650794	0.0253968	0.0015873	0.0460317	0.0587302	0.0444444	0.0126984	0.00952381	0	0	0	0	0.0031746	mobile_element_insertion
0.841655	0	0	0	0.0941512	0	0.042796	0.0941512	0	0.0513552	0.064194	0.0185449	0	0	0	0	0.0042796	copy_number_loss
0.974848	0	0	0	0.000762195	0	0	0.000762195	0	0.000762195	0.0243902	0.0182927	0	0	0	0	0.00304878	indel
0.58	0	0	0	0.3	0.16	0.2	0.26	0.28	0.06	0.12	0.04	0	0	0	0	0	mobile_element_insertion
